,img_ID,artist,height,width,whitespace,chiaroscuro,color_01,color_02,color_03,color_04,color_05,color_06,color_07,color_08,color_09,color_10
1303,185019,kahlo,250,315,0.39873,0.06382,#FFFFBF,#7F3F3F,#3F0000,#BFBF7F,#7F3F3F,#BF7F7F,#BFBFBF,#3F0000,#7F7F3F,#BF7F3F
1304,185010,kahlo,250,321,0.4,0.04134,#7F3F3F,#FFFF7F,#3F003F,#BF7F3F,#BFBFFF,#3F3F00,#FFFFFF,#3F3F3F,#7F7F3F,#BFBF7F
1305,185012,kahlo,250,181,0.39779,0.02433,#3F7F3F,#000000,#FFBF7F,#FFFFBF,#7F3F00,#3F3F3F,#BF0000,#7FBFBF,#3F3F00,#BF7F00
1306,184984,kahlo,250,179,0.39777,0.01793,#FFFFFF,#3F0000,#FF7F3F,#003F3F,#FFBF7F,#7F7F3F,#BF3F00,#FFBF3F,#3F3F3F,#FFFF7F
1307,185000,kahlo,250,314,0.39873,3.51685,#7F7F3F,#FFBF3F,#BF7F3F,#3F0000,#FFBF7F,#7F3F3F,#BF3F3F,#BFBF3F,#7F3F00,#FF7F3F
1309,184923,kahlo,250,187,0.39786,0.00922,#3F3F3F,#FF7F3F,#003F00,#7F3F00,#FFBF7F,#3F3F00,#BF7F3F,#3F3F3F,#BF3F00,#7F7F3F
1310,185006,kahlo,250,206,0.39806,0.08952,#BFBF7F,#3F3F00,#BF7F3F,#7F3F3F,#FFFFFF,#3F0000,#3F3F00,#7F7F3F,#FFFFBF,#BFBFBF
1311,184920,kahlo,250,357,0.39888,0.03565,#7F3F00,#003F00,#BFBF3F,#BF3F00,#3F3F3F,#3F3F00,#003F3F,#7F7F00,#BF7F00,#7F0000
1312,184992,kahlo,250,299,0.39866,0.04822,#7F3F3F,#FFBF7F,#003F3F,#7F7F7F,#BFBF7F,#FFFFBF,#BF7F3F,#3F3F00,#7F3F3F,#3F0000
1313,184993,kahlo,250,269,0.39851,0.12165,#FFFF7F,#3F3F7F,#BF7F3F,#003F00,#FFBF3F,#FF7F3F,#BF3F00,#FFFFFF,#3F3F7F,#3F3F00
1314,184995,kahlo,250,319,0.39875,0.06773,#FFFF00,#000000,#003F7F,#7F7F00,#BFBF00,#FFBF7F,#7F3F00,#FFFFBF,#FF7F00,#3F3F00
1316,185017,kahlo,250,372,0.39892,0.09851,#BF7F3F,#3F0000,#FF7F3F,#FFBF3F,#000000,#BF3F00,#FFFFBF,#7F3F00,#007F00,#FFBF3F
1317,184921,kahlo,250,328,0.39878,0.21457,#FF3F00,#FFFF7F,#003F00,#FF7F00,#BF7F00,#7F3F00,#007F3F,#BFBF7F,#7F0000,#7F7F00
1318,184934,kahlo,250,337,0.39881,0.17968,#BFBFFF,#7F3F3F,#FFFFFF,#FFBF3F,#003F00,#3F3F7F,#FFBF7F,#3F3F00,#BF7FBF,#BF7F3F
1319,184927,kahlo,250,332,0.3988,0.04897,#BF7F00,#FFFFFF,#000000,#BF3F00,#FFBF7F,#7F7F3F,#FF3F00,#FF7F00,#3F3F00,#FFBF3F
1320,184999,kahlo,250,374,0.39893,0.05037,#FFBF3F,#3F003F,#BF7F3F,#7F3F3F,#003F00,#FF7F3F,#FFBF7F,#7F7F3F,#BF3F3F,#3F3F3F
1321,184936,kahlo,250,196,0.39796,0.28467,#7F3F3F,#BFBFBF,#3F0000,#BF7F3F,#FFFFFF,#3F3F3F,#7F7F3F,#FFFFBF,#7F7F7F,#BF7F7F
1323,184991,kahlo,250,164,0.4,0.05384,#3F3F00,#BF7F3F,#7F3F3F,#BF3F3F,#3F0000,#FFBFBF,#000000,#7F3F00,#3F3F3F,#7F7F3F
1324,184996,kahlo,250,382,0.39895,0.07099,#7F7F3F,#FFBF3F,#003F00,#BF7F3F,#7F3F3F,#BF3F3F,#FFFFBF,#3F3F00,#FFFF3F,#3F3F3F
1325,185016,kahlo,250,339,0.39882,0.08268,#000000,#FFBF3F,#FFFFFF,#BF3F00,#3F7FBF,#FF7F3F,#7F3F00,#3F3F00,#FF3F00,#BFBFFF
1326,9223372032559842759,kandinsky,250,170,0.39765,0.02247,#FFBFBF,#3F0000,#BF7F3F,#FFFFBF,#BFBF7F,#00003F,#FFBF7F,#7F3F00,#BF7F7F,#7F7F3F
1327,326981,kandinsky,250,134,0.39701,0.07715,#000000,#BFBFBF,#7F3F00,#003FBF,#FFFFFF,#FFFF3F,#7F7F00,#7F7F7F,#3F7FBF,#3F3F00
1328,326964,kandinsky,250,287,0.39861,0.09601,#3F3F7F,#7F3F00,#FFFFFF,#003FFF,#00003F,#BF3F00,#7F7FBF,#FFFF3F,#BF7F7F,#000000
1330,189369,kandinsky,250,187,0.39786,0.0149,#7F7F7F,#3F3F3F,#FF7F00,#000000,#BFBFBF,#003F3F,#3F3F00,#FFFFFF,#7F3F00,#7F7F00
1331,326978,kandinsky,250,350,0.39886,0.01467,#FFFF7F,#3F0000,#3F3F00,#BF7F00,#7F7F3F,#BFBF00,#FFFFBF,#003F3F,#7F3F00,#FFBF00
1332,326982,kandinsky,250,124,0.39677,0.06898,#FFBF3F,#3F3F3F,#BF7F3F,#FFFFFF,#3F0000,#FF3F00,#000000,#7F0000,#BF7F3F,#FF7F00
1333,189372,kandinsky,250,380,0.4,0.02778,#3F3F00,#FFFFFF,#BFBF3F,#3F0000,#7F7F3F,#BFFFFF,#3F0000,#FFBF3F,#FF7F3F,#FFFF7F
1334,326983,kandinsky,250,180,0.4,0.01634,#3F3F00,#BFBFBF,#7F7F00,#3F7F7F,#3F0000,#FFFFFF,#003F3F,#3F3F7F,#BFBF00,#3F7F00
1336,189273,kandinsky,250,266,0.3985,0.16562,#7FBF00,#7F3F00,#7F7F3F,#7F7F00,#3F3F3F,#BFFF3F,#3F3F3F,#003F00,#BFBF3F,#7F7F7F
1338,189308,kandinsky,250,337,0.39881,0.02141,#3F3F00,#FFBF00,#FFFFBF,#3F3F00,#7F7F3F,#3F7F00,#7F3F00,#BFBF3F,#7F7F3F,#BF7F00
1339,189312,kandinsky,250,248,0.39839,0.19297,#3F3F00,#FFBF7F,#7F3F3F,#BF7F3F,#7F3F3F,#BFBFBF,#BF3F00,#FF7F3F,#3F3F00,#7F7F3F
1340,189422,kandinsky,250,189,0.4,0.00984,#000000,#BFBFFF,#FFFFFF,#7F7FBF,#3F3F3F,#7FBFBF,#3F3F7F,#FFBFFF,#7F7F7F,#003F3F
1341,326965,kandinsky,250,148,0.3973,0.30123,#3F7F7F,#BFBFBF,#003F3F,#7FBFBF,#3F7FBF,#FFFFFF,#7F7FBF,#7F7F7F,#7FBFFF,#000000
1342,189254,kandinsky,250,502,0.4,0.01885,#BF7F3F,#000000,#FFFFFF,#BFBF7F,#7F3F00,#3F3F3F,#3F3F00,#3F3F00,#FFBF3F,#7F7F3F
1344,189341,kandinsky,250,189,0.39788,0.01505,#7F3F00,#FFFFFF,#3F3F00,#003F3F,#3F3F7F,#BF7F3F,#7F3F00,#7F3F7F,#3F3F00,#FFBF7F
1346,189311,kandinsky,250,248,0.39839,0.01381,#000000,#BFBFBF,#BF3F00,#FFFFBF,#3F0000,#BFBF7F,#FFBFBF,#3F003F,#7F7F7F,#FFBF7F
1347,189386,kandinsky,250,342,0.39883,0.30097,#7F7F7F,#BFBFBF,#7F0000,#003F3F,#3F7FFF,#BF3F00,#FFBF7F,#FFFFFF,#7FBFFF,#FFFFBF
1348,189387,kandinsky,250,339,0.39882,0.11481,#7F7F7F,#003F7F,#3F3F3F,#BFBFFF,#3F3F7F,#7F7FBF,#000000,#FFBF7F,#3F7FBF,#3F3FBF
1349,189293,kandinsky,250,233,0.4,0.02661,#3F3F3F,#FFBFBF,#000000,#7F7F7F,#FFFFFF,#3F3F3F,#7F3F3F,#3F3F3F,#7F7FBF,#3F3F7F
1350,189380,kandinsky,250,364,0.3989,0.01213,#BFBF7F,#000000,#3F3F3F,#FFFFFF,#BFBFBF,#7F7F7F,#3F3F3F,#3F3F00,#7F7F3F,#3F003F
1352,189392,kandinsky,250,342,0.39883,0.13248,#BF7F7F,#7F7F3F,#BFBFBF,#000000,#BFBF7F,#7F7F7F,#FFFFFF,#3F3F00,#FFBFBF,#7F3F3F
1354,189435,kandinsky,250,336,0.39881,0.01916,#7F7F7F,#3F0000,#3F003F,#3F3F3F,#FFFFBF,#000000,#7F7FBF,#7F3F3F,#3F3F7F,#3F7F7F
1355,189279,kandinsky,250,322,0.39876,0.02038,#3F0000,#7F7F7F,#3F0000,#3F3F3F,#7F3F00,#3F003F,#BFBFBF,#FFBF00,#3F3F00,#7F7F3F
1356,189350,kandinsky,250,242,0.39835,0.01084,#003F3F,#BF7F3F,#00003F,#3F3F00,#3F7F7F,#FFFF00,#BF7F3F,#7F3F00,#003F3F,#7F7F00
1357,189260,kandinsky,250,312,0.39872,0.05467,#00003F,#3F3F7F,#7FBFFF,#003F3F,#7F7F3F,#3F7FFF,#00003F,#3F3F00,#BFBF3F,#3F7F3F
1358,189261,kandinsky,250,334,0.3988,0.02107,#3F7F00,#FFFF3F,#003F00,#FFFFFF,#003F3F,#BFBF00,#003F3F,#7F0000,#7F7F7F,#FFBF00
1359,189272,kandinsky,250,221,0.39819,0.04308,#3F003F,#FFFF7F,#FFBF00,#BF7F3F,#FFFFFF,#7F0000,#3F3FBF,#000000,#FF7F00,#3F003F
1360,189355,kandinsky,250,178,0.4,0.02985,#7FBF3F,#00003F,#BFBFBF,#FFFFFF,#FF3F3F,#BF0000,#3F3F00,#003F7F,#00003F,#FFFF3F
1361,189419,kandinsky,250,370,0.39892,0.16888,#000000,#FFFFFF,#BF3F00,#FFBF7F,#7F3F00,#3F3F3F,#3F3F7F,#FFFFBF,#FFBF3F,#7F7F7F
1362,189439,kandinsky,250,254,0.39843,0.0207,#000000,#FF3F00,#FFFFBF,#3F7F3F,#7F7FBF,#00007F,#BFBF3F,#7F0000,#BF3F7F,#00003F
1363,326967,kandinsky,250,350,0.39886,0.00907,#000000,#7F3F00,#3F3F3F,#FFBF00,#7F7F00,#003F3F,#3F3F00,#7FBFBF,#003F3F,#3F3F00
1364,326969,kandinsky,250,152,0.39737,0.01358,#7F7F00,#000000,#BFBFFF,#FFBF00,#3F3F3F,#7F7FBF,#FFFF00,#3F3F00,#BFBF3F,#3F7FBF
1365,326974,kandinsky,250,292,0.39863,0.01691,#000000,#FF3F3F,#BFBF7F,#7F7F00,#FFBF3F,#003F7F,#3F3F00,#FFFF7F,#7F0000,#3F3F7F
1366,326976,kandinsky,250,345,0.39884,0.01283,#003F3F,#7F3F3F,#003F3F,#3F3F00,#3F3F3F,#7FBFFF,#3F3F3F,#3F003F,#7F7F3F,#7F003F
1367,189250,kandinsky,250,250,0.4,0.07478,#FFFFFF,#3F7F00,#BF0000,#000000,#BFBFBF,#FF7F00,#003F3F,#3F3F7F,#3F3F7F,#FFBF00
1368,189257,kandinsky,250,349,0.39885,0.07356,#000000,#7F7F3F,#3F3F3F,#FFBF3F,#3F7FBF,#FFFFFF,#BFBF3F,#FFBF3F,#FF7F00,#3F3F7F
1369,189263,kandinsky,250,358,0.39888,0.03849,#FF7F00,#003F00,#7F7F3F,#FF7F7F,#7F3F00,#3F3F00,#FFFFFF,#FFBF00,#BFBF3F,#3F7F7F
1370,189277,kandinsky,250,184,0.4,0.06119,#003F7F,#FFFFFF,#FFBF3F,#000000,#7F7FBF,#FF3F00,#BFBFFF,#3F3F7F,#3F7FBF,#7F3F3F
1371,189294,kandinsky,250,336,0.39881,0.34536,#003F3F,#FFBF3F,#7F7F00,#FFFFFF,#FF3F00,#7F7FBF,#3F3F7F,#FFFFBF,#3F3F00,#FFBF3F
1372,189320,kandinsky,250,396,0.39899,0.02362,#FFBF00,#000000,#FFFFBF,#3F7F7F,#3F3F00,#FF0000,#3F3F3F,#FFBF7F,#BF7F00,#FFFFFF
1374,189323,kandinsky,250,344,0.39884,0.02173,#FFBF3F,#3F0000,#3F003F,#3F3F3F,#BF7F00,#BF7F3F,#3F003F,#FFBF3F,#3F003F,#BFBF00
1375,189331,kandinsky,250,345,0.39884,0.27258,#BF7F3F,#3F3F3F,#BF7F7F,#7F7F3F,#BFBF7F,#00003F,#3F3F3F,#3F7F3F,#7F3F00,#BF7F3F
1376,189342,kandinsky,250,320,0.4,0.03023,#000000,#BF3F3F,#FFBFBF,#3F7F7F,#FFFFFF,#7F3F3F,#FF3F00,#FF7F7F,#7F7F7F,#3F0000
1377,189357,kandinsky,250,343,0.39883,0.0122,#BFBF3F,#3F0000,#3F7F3F,#FFFFBF,#FFBF00,#3F003F,#3F3F00,#7F7F3F,#3F3F3F,#FFFF7F
1378,189359,kandinsky,250,322,0.39876,0.01966,#BF7F7F,#3F0000,#FF0000,#3F0000,#FFBF7F,#003F3F,#FFFFFF,#3F7FBF,#FFBF3F,#3F003F
1379,189384,kandinsky,250,211,0.4,0.1327,#FFFF3F,#3F3F3F,#FFFFFF,#3F7F3F,#7FBFBF,#7F7F3F,#FF7F3F,#003F00,#7F3F3F,#3F3F00
1380,189390,kandinsky,250,352,0.39886,0.14717,#3F003F,#FFBF3F,#FF3F00,#7F7F7F,#000000,#FFFFFF,#00007F,#7F7F3F,#FFBF7F,#3F3F7F
1382,189441,kandinsky,250,341,0.39883,0.05025,#3F7FBF,#FFFFFF,#00003F,#FFBF3F,#BFBF7F,#BFBFBF,#00003F,#FFFF7F,#7F7F3F,#3F3F3F
1383,326966,kandinsky,250,322,0.39876,0.01499,#7F7F00,#FFFFFF,#3F0000,#3F003F,#FFFFBF,#3F3F00,#BFBF7F,#FF7F00,#3F003F,#3F3F7F
1384,326970,kandinsky,250,373,0.39893,0.01575,#00007F,#BF7F00,#00003F,#FFBFBF,#FFBF00,#7F7FFF,#00003F,#3F3F00,#BF0000,#7F7F7F
1385,326973,kandinsky,250,174,0.3977,0.03799,#7F7F00,#FFFFBF,#003F7F,#FFBF00,#7FBFBF,#3F3F00,#FFBF7F,#000000,#FF0000,#BF7F00
1386,326975,kandinsky,250,192,0.39792,0.01604,#FF3F00,#00003F,#FFFFFF,#3F7F3F,#3F3F00,#FFFF00,#3F0000,#7FBFFF,#3F3F00,#003FBF
1387,189274,kandinsky,250,273,0.39853,0.01777,#3F3F00,#FFFFFF,#7F7F7F,#000000,#3F3F00,#BFBFFF,#FFFF7F,#7F3F3F,#3F3F3F,#3F3F3F
1388,189305,kandinsky,250,323,0.4,0.13809,#FFBFBF,#7F3F00,#FFFFFF,#000000,#7F7F3F,#FFFFBF,#BFBF7F,#3F3F3F,#7F7F7F,#BFBFBF
1389,189314,kandinsky,250,323,0.39876,0.02203,#7F3F00,#BFBFBF,#000000,#FFFFFF,#FFBF7F,#BF7F3F,#3F3F3F,#FFFFBF,#BFFFFF,#7F7F7F
1390,189326,kandinsky,250,263,0.39848,0.09476,#BFBFBF,#3F003F,#FFFF00,#7F0000,#FFFFFF,#FF7F00,#FFFF7F,#7F7F7F,#000000,#7F3F3F
1391,189327,kandinsky,250,271,0.39852,0.05934,#BF7FFF,#3F0000,#FF3F00,#7F7F7F,#0000BF,#000000,#FFFFFF,#BFBF00,#FFBFBF,#FF7F3F
1392,189336,kandinsky,250,190,0.39789,0.0196,#3F7F3F,#003F00,#BFBF7F,#00003F,#FFFFBF,#3F3F00,#7F3F00,#7F7F3F,#BF3F00,#FFBF00
1393,189337,kandinsky,250,423,0.39905,0.03245,#000000,#7F7F7F,#FFBFBF,#3F3F3F,#7F7FBF,#BF7F3F,#7F3F00,#BFBF7F,#00003F,#BF7F7F
1394,189345,kandinsky,250,309,0.39871,0.03273,#FFBF7F,#000000,#003F3F,#FFFFBF,#FFBF00,#7FBFBF,#7F7F7F,#BFBFBF,#003F7F,#BF003F
1395,189354,kandinsky,250,333,0.3988,0.02366,#FFFF3F,#003F3F,#3F7FBF,#FFFFFF,#BF3F00,#3F3F3F,#FFBF3F,#00003F,#FFBFBF,#003F3F
1396,189356,kandinsky,250,311,0.39871,0.05491,#7F7F3F,#FFBF7F,#3F003F,#FF3F00,#FFFF00,#FFFFFF,#3F003F,#3F3FFF,#000000,#7F0000
1397,189358,kandinsky,250,193,0.39793,0.12114,#FFFFFF,#3F7FBF,#FFBF3F,#000000,#00007F,#7FBFBF,#BF0000,#BFBFFF,#FFBF00,#3F7F00
1398,189365,kandinsky,250,348,0.39885,0.32705,#FFBF00,#003F3F,#3F3F00,#3FBFFF,#003F3F,#BFBF00,#BF7F00,#FF0000,#7F3F00,#7F7F3F
1399,189414,kandinsky,250,337,0.4,0.0357,#000000,#FFBF7F,#BF0000,#FFFFFF,#3F3F7F,#7F7FBF,#FFBF3F,#7F7F3F,#3F3F00,#FF7F00
1400,189418,kandinsky,250,278,0.39856,0.13023,#FFFFBF,#000000,#FFFF00,#FFFFFF,#7F7F00,#3F7FBF,#00003F,#FFBF00,#FF0000,#BFBFFF
1401,189428,kandinsky,250,253,0.39842,0.06455,#BFBFFF,#3F7F00,#000000,#3F3F7F,#BF0000,#FFBF00,#003F00,#7F0000,#FFBF3F,#FFFFFF
1402,189433,kandinsky,250,329,0.4,0.16709,#FFFF7F,#3F3F00,#FFFFBF,#BFBF7F,#7F7F3F,#BF3F00,#FFFFFF,#000000,#FFBFBF,#BFBFBF
